Month,Product,Region,Customer_Segment,Ad_Spend,Interest_Rate,Promotion_Active,Market_Index,Festive_Month,Previous_Month_Demand,Product_Demand
2023-12,SIP,Tier 3,Salaried,39902,11.2,1,98.73,1,2244,1024
2023-12,SIP,Tier 3,Self-Employed,49534,12.01,0,97.76,1,4969,891
2023-12,SIP,Tier 3,Student,12402,11.22,1,98.65,1,3627,1027
2024-01,Credit Card,Tier 1,Salaried,75908,11.04,0,91.17,0,1574,599
2024-01,Credit Card,Tier 1,Self-Employed,86121,13.38,0,95.16,0,2907,614
2024-01,Credit Card,Tier 1,Student,54225,12.48,1,101.8,0,1010,850
2024-01,Credit Card,Tier 2,Salaried,57829,9.1,0,109.89,0,1584,699
2024-01,Credit Card,Tier 2,Self-Employed,49963,10.52,0,97.13,0,2854,735
2024-01,Credit Card,Tier 2,Student,47606,14.9,1,96.43,0,1973,804
2024-01,Credit Card,Tier 3,Salaried,48262,12.13,1,96.25,0,2158,713
2024-01,Credit Card,Tier 3,Self-Employed,42872,8.45,1,109.39,0,3715,1030
2024-01,Credit Card,Tier 3,Student,47412,15.18,1,103.77,0,2748,795
2024-01,Personal Loan,Tier 1,Salaried,87924,15.08,1,96.54,0,4814,961
2024-01,Personal Loan,Tier 1,Self-Employed,91686,15.07,0,99.84,0,2943,831
2024-01,Personal Loan,Tier 1,Student,96457,6.82,0,91.41,0,4056,731
2024-01,Personal Loan,Tier 2,Salaried,66893,7.72,1,95.65,0,4673,906
2024-01,Personal Loan,Tier 2,Self-Employed,49749,11.27,0,99.73,0,2257,609
2024-01,Personal Loan,Tier 2,Student,10364,12.26,0,104.73,0,1697,621
2024-01,Personal Loan,Tier 3,Salaried,70194,7.33,1,101.43,0,4873,1031
2024-01,Personal Loan,Tier 3,Self-Employed,93106,12.26,1,94.38,0,1364,782
2024-01,Personal Loan,Tier 3,Student,66095,13.7,0,94.79,0,4028,729
2024-01,Mutual Fund,Tier 1,Salaried,26865,8.7,1,100.17,0,1381,644
2024-01,Mutual Fund,Tier 1,Self-Employed,16533,9.14,0,104.74,0,3981,658
2024-01,Mutual Fund,Tier 1,Student,48097,12.29,0,98.77,0,3015,695
2024-01,Mutual Fund,Tier 2,Salaried,78916,14.6,1,105.12,0,4257,985
2024-01,Mutual Fund,Tier 2,Self-Employed,63260,14.18,0,97.57,0,2754,690
2024-01,Mutual Fund,Tier 2,Student,82914,7.01,0,109.83,0,3423,881
2024-01,Mutual Fund,Tier 3,Salaried,88315,9.98,0,94.67,0,4115,739
2024-01,Mutual Fund,Tier 3,Self-Employed,79754,13.71,1,99.56,0,3370,915
2024-01,Mutual Fund,Tier 3,Student,21009,9.8,0,95.1,0,1711,527
2024-01,Fixed Deposit,Tier 1,Salaried,78122,10.86,1,105.15,0,4311,1020
2024-01,Fixed Deposit,Tier 1,Self-Employed,90770,11.42,0,94.49,0,1270,539
2024-01,Fixed Deposit,Tier 1,Student,67893,15.47,1,102.72,0,1358,840
2024-01,Fixed Deposit,Tier 2,Salaried,32117,7.13,0,95.87,0,2284,619
2024-01,Fixed Deposit,Tier 2,Self-Employed,65006,10.07,0,98.41,0,1742,572
2024-01,Fixed Deposit,Tier 2,Student,92215,14.54,0,102.23,0,1202,662
2024-01,Fixed Deposit,Tier 3,Salaried,57928,7.01,0,108.25,0,1760,729
2024-01,Fixed Deposit,Tier 3,Self-Employed,27290,11.41,1,107.9,0,4863,941
2024-01,Fixed Deposit,Tier 3,Student,26105,7.1,1,96.86,0,4626,926
2024-01,SIP,Tier 1,Salaried,56940,13.65,1,100.88,0,3590,938
2024-01,SIP,Tier 1,Self-Employed,77643,7.43,1,107.38,0,1441,955
2024-01,SIP,Tier 1,Student,23313,14.19,1,90.45,0,4427,764
2024-01,SIP,Tier 2,Salaried,38439,8.85,1,91.12,0,3214,844
2024-01,SIP,Tier 2,Self-Employed,14302,7.63,1,96.45,0,4832,746
2024-01,SIP,Tier 2,Student,90618,8.65,1,102.57,0,1186,833
2024-01,SIP,Tier 3,Salaried,21600,6.51,0,109.66,0,3580,826
2024-01,SIP,Tier 3,Self-Employed,34714,9.26,0,103.4,0,1204,572
2024-01,SIP,Tier 3,Student,23092,7.91,1,98.96,0,1639,802
2024-02,Credit Card,Tier 1,Salaried,71305,9.21,1,92.47,0,2087,873
2024-02,Credit Card,Tier 1,Self-Employed,62137,10.3,1,103.2,0,4988,963
2024-02,Credit Card,Tier 1,Student,67920,12.06,1,91.01,0,1460,666
2024-02,Credit Card,Tier 2,Salaried,44600,11.04,0,108.55,0,1432,765
2024-02,Credit Card,Tier 2,Self-Employed,79687,14.42,0,109.24,0,1901,762
2024-02,Credit Card,Tier 2,Student,66768,10.93,1,101.75,0,4714,930
2024-02,Credit Card,Tier 3,Salaried,93602,10.87,0,109.32,0,4912,1054
2024-02,Credit Card,Tier 3,Self-Employed,78752,10.3,1,97.47,0,2584,834
2024-02,Credit Card,Tier 3,Student,97483,15.14,0,104.28,0,4633,988
2024-02,Personal Loan,Tier 1,Salaried,92896,6.31,1,98.84,0,1416,842
2024-02,Personal Loan,Tier 1,Self-Employed,32666,9.63,1,103.37,0,4775,956
2024-02,Personal Loan,Tier 1,Student,74591,12.55,0,96.41,0,1712,680
2024-02,Personal Loan,Tier 2,Salaried,79180,8.08,0,93.88,0,3121,672
2024-02,Personal Loan,Tier 2,Self-Employed,46382,7.89,1,101.52,0,2183,907
2024-02,Personal Loan,Tier 2,Student,95820,9.52,1,105.67,0,4843,1043
2024-02,Personal Loan,Tier 3,Salaried,83374,7.43,1,97.93,0,2845,919
2024-02,Personal Loan,Tier 3,Self-Employed,26766,10.25,0,95.36,0,2896,649
2024-02,Personal Loan,Tier 3,Student,44346,13.77,0,96.59,0,2648,552
2024-02,Mutual Fund,Tier 1,Salaried,88467,7.62,0,93.37,0,4811,859
2024-02,Mutual Fund,Tier 1,Self-Employed,30601,7.76,1,93.94,0,4641,805
2024-02,Mutual Fund,Tier 1,Student,59819,10.54,1,97.8,0,2345,856
2024-02,Mutual Fund,Tier 2,Salaried,98743,9.73,0,107.11,0,1458,880
2024-02,Mutual Fund,Tier 2,Self-Employed,88287,15.01,1,100.38,0,1071,878
2024-02,Mutual Fund,Tier 2,Student,84921,8.98,0,91.57,0,3242,759
2024-02,Mutual Fund,Tier 3,Salaried,72451,8.51,0,91.78,0,3028,624
2024-02,Mutual Fund,Tier 3,Self-Employed,63863,13.78,0,101.22,0,4249,713
2024-02,Mutual Fund,Tier 3,Student,63024,14.95,0,95.73,0,1383,611
2024-02,Fixed Deposit,Tier 1,Salaried,58926,6.25,1,101.79,0,4789,1073
2024-02,Fixed Deposit,Tier 1,Self-Employed,48736,14.95,1,103.79,0,1840,751
2024-02,Fixed Deposit,Tier 1,Student,41568,12.91,0,99.38,0,3813,799
2024-02,Fixed Deposit,Tier 2,Salaried,84723,11.13,0,109.41,0,4254,876
2024-02,Fixed Deposit,Tier 2,Self-Employed,51616,6.9,1,98.93,0,4019,808
2024-02,Fixed Deposit,Tier 2,Student,12580,9.05,1,100.87,0,4138,857
2024-02,Fixed Deposit,Tier 3,Salaried,24635,7.16,1,93.92,0,2860,712
2024-02,Fixed Deposit,Tier 3,Self-Employed,24260,7.48,0,97.35,0,3832,683
2024-02,Fixed Deposit,Tier 3,Student,11986,6.55,1,103.32,0,4857,945
2024-02,SIP,Tier 1,Salaried,94258,7.83,1,94.21,0,3539,818
2024-02,SIP,Tier 1,Self-Employed,87442,11.2,0,94.55,0,2440,685
2024-02,SIP,Tier 1,Student,84716,12.39,1,99.01,0,3033,959
2024-02,SIP,Tier 2,Salaried,14482,14.42,0,95.12,0,3324,644
2024-02,SIP,Tier 2,Self-Employed,52718,11.36,0,99.17,0,3341,694
2024-02,SIP,Tier 2,Student,87066,14.71,0,95.81,0,3498,825
2024-02,SIP,Tier 3,Salaried,86860,9.2,1,99.59,0,3381,954
2024-02,SIP,Tier 3,Self-Employed,50077,15.01,0,97.67,0,4568,769
2024-02,SIP,Tier 3,Student,14150,14.33,0,96.68,0,3844,583
2024-03,Credit Card,Tier 1,Salaried,24021,9.08,0,100.25,0,3605,681
2024-03,Credit Card,Tier 1,Self-Employed,33244,14.54,1,90.26,0,2502,647
2024-03,Credit Card,Tier 1,Student,13770,9.43,1,104.51,0,1466,734
2024-03,Credit Card,Tier 2,Salaried,53744,14.78,1,109.23,0,1066,789
2024-03,Credit Card,Tier 2,Self-Employed,67275,15.33,0,97.95,0,2724,723
2024-03,Credit Card,Tier 2,Student,50891,14.61,1,102.07,0,4168,1003
2024-03,Credit Card,Tier 3,Salaried,72576,8.13,1,98.1,0,1131,853
2024-03,Credit Card,Tier 3,Self-Employed,94932,7.25,0,105.85,0,1633,718
2024-03,Credit Card,Tier 3,Student,21136,10.15,1,107.67,0,2184,759
2024-03,Personal Loan,Tier 1,Salaried,98263,14.37,0,99.88,0,4319,865
2024-03,Personal Loan,Tier 1,Self-Employed,93161,12.09,1,96.75,0,4113,860
2024-03,Personal Loan,Tier 1,Student,47696,13.87,0,96.49,0,2241,638
2024-03,Personal Loan,Tier 2,Salaried,65401,11.6,1,108.62,0,1892,933
2024-03,Personal Loan,Tier 2,Self-Employed,35825,11.85,1,106.92,0,1897,924
2024-03,Personal Loan,Tier 2,Student,33572,7.19,0,92.97,0,1416,590
2024-03,Personal Loan,Tier 3,Salaried,85199,13.01,0,93.91,0,2095,590
2024-03,Personal Loan,Tier 3,Self-Employed,86772,9.94,0,107.5,0,1274,681
2024-03,Personal Loan,Tier 3,Student,95481,13.48,0,90.93,0,1891,615
2024-03,Mutual Fund,Tier 1,Salaried,68051,14.3,0,92.11,0,2873,682
2024-03,Mutual Fund,Tier 1,Self-Employed,14535,12.62,1,100.61,0,3468,815
2024-03,Mutual Fund,Tier 1,Student,23280,11.43,1,100.57,0,4033,855
2024-03,Mutual Fund,Tier 2,Salaried,26226,12.31,0,104.41,0,1380,515
2024-03,Mutual Fund,Tier 2,Self-Employed,62234,15.2,1,95.5,0,3747,825
2024-03,Mutual Fund,Tier 2,Student,29937,9.67,1,102.45,0,1544,672
2024-03,Mutual Fund,Tier 3,Salaried,30047,6.08,1,94.48,0,4931,895
2024-03,Mutual Fund,Tier 3,Self-Employed,37050,15.17,1,104.69,0,4858,986
2024-03,Mutual Fund,Tier 3,Student,48165,6.01,0,104.11,0,3987,750
2024-03,Fixed Deposit,Tier 1,Salaried,34783,13.31,0,102.17,0,1203,489
2024-03,Fixed Deposit,Tier 1,Self-Employed,18118,6.48,1,107.9,0,3897,891
2024-03,Fixed Deposit,Tier 1,Student,90210,14.1,1,90.24,0,4096,835
2024-03,Fixed Deposit,Tier 2,Salaried,52678,12.68,1,105.73,0,4166,889
2024-03,Fixed Deposit,Tier 2,Self-Employed,65918,9.2,0,106.95,0,3046,786
2024-03,Fixed Deposit,Tier 2,Student,22109,9.13,0,107.76,0,4231,724
2024-03,Fixed Deposit,Tier 3,Salaried,50597,8.45,1,102.77,0,3635,962
2024-03,Fixed Deposit,Tier 3,Self-Employed,54772,15.71,0,93.79,0,3743,560
2024-03,Fixed Deposit,Tier 3,Student,71707,7.57,0,96.95,0,4285,738
2024-03,SIP,Tier 1,Salaried,64711,14.9,0,98.12,0,4100,679
2024-03,SIP,Tier 1,Self-Employed,50794,10.89,0,100.55,0,4629,750
2024-03,SIP,Tier 1,Student,66516,12.67,0,108.44,0,2777,880
2024-03,SIP,Tier 2,Salaried,93509,14.94,0,96.65,0,2633,792
2024-03,SIP,Tier 2,Self-Employed,25588,7.65,1,102.8,0,3933,886
2024-03,SIP,Tier 2,Student,16704,9.2,1,105.58,0,4249,927
2024-03,SIP,Tier 3,Salaried,24677,11.69,1,105.05,0,4536,829
2024-03,SIP,Tier 3,Self-Employed,81939,7.1,0,99.54,0,2914,675
2024-03,SIP,Tier 3,Student,29159,14.42,0,100.01,0,4656,624
2024-04,Credit Card,Tier 1,Salaried,65186,12.43,1,106.72,0,3340,928
2024-04,Credit Card,Tier 1,Self-Employed,95279,11.61,1,109.49,0,1209,956
2024-04,Credit Card,Tier 1,Student,15539,11.78,0,100.45,0,2284,566
2024-04,Credit Card,Tier 2,Salaried,15607,15.38,0,101.59,0,2038,666
2024-04,Credit Card,Tier 2,Self-Employed,35117,13.68,0,93.39,0,3875,568
2024-04,Credit Card,Tier 2,Student,60624,11.7,1,107.62,0,2170,799
2024-04,Credit Card,Tier 3,Salaried,96158,7.27,0,98.29,0,1089,756
2024-04,Credit Card,Tier 3,Self-Employed,14576,8.77,0,92,0,2613,525
2024-04,Credit Card,Tier 3,Student,30054,9.55,1,105.92,0,3386,964
2024-04,Personal Loan,Tier 1,Salaried,47763,10.8,0,106.82,0,2076,689
2024-04,Personal Loan,Tier 1,Self-Employed,43270,8.37,1,101.64,0,2886,919
2024-04,Personal Loan,Tier 1,Student,87078,8.23,1,92.84,0,4772,926
2024-04,Personal Loan,Tier 2,Salaried,60481,10.07,0,90.11,0,2045,584
2024-04,Personal Loan,Tier 2,Self-Employed,31468,15.28,1,91.92,0,3634,819
2024-04,Personal Loan,Tier 2,Student,56514,11.42,1,93.59,0,2866,884
2024-04,Personal Loan,Tier 3,Salaried,11160,14.1,1,107.49,0,2780,804
2024-04,Personal Loan,Tier 3,Self-Employed,23882,13.27,1,91.57,0,1623,571
2024-04,Personal Loan,Tier 3,Student,76615,13.36,1,109.79,0,3481,1076
2024-04,Mutual Fund,Tier 1,Salaried,47656,6.46,0,96.05,0,1960,684
2024-04,Mutual Fund,Tier 1,Self-Employed,91144,10.46,1,92.56,0,3523,818
2024-04,Mutual Fund,Tier 1,Student,68784,11.65,1,95.24,0,3492,773
2024-04,Mutual Fund,Tier 2,Salaried,31573,11.59,1,102.28,0,3503,765
2024-04,Mutual Fund,Tier 2,Self-Employed,26571,14.67,0,102.49,0,3335,720
2024-04,Mutual Fund,Tier 2,Student,25926,14.4,0,104.38,0,3877,798
2024-04,Mutual Fund,Tier 3,Salaried,39717,8.49,1,108.47,0,2698,906
2024-04,Mutual Fund,Tier 3,Self-Employed,99670,13.5,0,100.36,0,1577,811
2024-04,Mutual Fund,Tier 3,Student,18007,8.88,1,90.26,0,2063,553
2024-04,Fixed Deposit,Tier 1,Salaried,93629,10,1,108.48,0,4324,1008
2024-04,Fixed Deposit,Tier 1,Self-Employed,27152,9.92,0,94.39,0,1259,413
2024-04,Fixed Deposit,Tier 1,Student,93251,8.03,1,108.74,0,2462,962
2024-04,Fixed Deposit,Tier 2,Salaried,75277,8.69,0,92.46,0,4496,732
2024-04,Fixed Deposit,Tier 2,Self-Employed,34395,9.81,0,104.39,0,1797,570
2024-04,Fixed Deposit,Tier 2,Student,59306,6.21,0,98.3,0,4954,777
2024-04,Fixed Deposit,Tier 3,Salaried,85153,10.32,1,97.25,0,2082,868
2024-04,Fixed Deposit,Tier 3,Self-Employed,68241,15.41,0,91.41,0,2214,501
2024-04,Fixed Deposit,Tier 3,Student,65184,11.41,0,104.55,0,4316,827
2024-04,SIP,Tier 1,Salaried,85851,15.44,0,98.74,0,2859,648
2024-04,SIP,Tier 1,Self-Employed,21695,8,1,106.27,0,3549,958
2024-04,SIP,Tier 1,Student,66494,10.56,0,108.12,0,3367,873
2024-04,SIP,Tier 2,Salaried,71821,14.69,1,94.73,0,2548,856
2024-04,SIP,Tier 2,Self-Employed,14023,14.21,1,94.57,0,4215,808
2024-04,SIP,Tier 2,Student,38460,6.14,1,102.92,0,2926,785
2024-04,SIP,Tier 3,Salaried,29515,8.96,0,92.7,0,1233,513
2024-04,SIP,Tier 3,Self-Employed,75206,8.31,0,107.64,0,3550,883
2024-04,SIP,Tier 3,Student,55647,6.15,1,102.55,0,3693,871
2024-05,Credit Card,Tier 1,Salaried,65659,7.94,1,109.69,0,4528,1098
2024-05,Credit Card,Tier 1,Self-Employed,24961,14.39,0,104.98,0,4367,648
2024-05,Credit Card,Tier 1,Student,96928,11.36,1,90.31,0,3415,939
2024-05,Credit Card,Tier 2,Salaried,33555,9.89,1,91.08,0,4466,717
2024-05,Credit Card,Tier 2,Self-Employed,55783,14.88,0,99.88,0,3978,777
2024-05,Credit Card,Tier 2,Student,19422,9.94,0,99.64,0,1829,587
2024-05,Credit Card,Tier 3,Salaried,39430,6.75,0,99.81,0,2307,660
2024-05,Credit Card,Tier 3,Self-Employed,24716,15.83,1,95.15,0,4891,878
2024-05,Credit Card,Tier 3,Student,84034,13.82,0,106.06,0,3752,839
2024-05,Personal Loan,Tier 1,Salaried,57703,8.92,0,97.9,0,1302,697
2024-05,Personal Loan,Tier 1,Self-Employed,45877,13.32,0,90.99,0,3048,535
2024-05,Personal Loan,Tier 1,Student,88943,13.69,1,92.43,0,1234,737
2024-05,Personal Loan,Tier 2,Salaried,56835,7.08,0,104.24,0,1415,708
2024-05,Personal Loan,Tier 2,Self-Employed,77619,12.33,1,107.27,0,3670,1066
2024-05,Personal Loan,Tier 2,Student,54512,6.95,1,105.39,0,2644,929
2024-05,Personal Loan,Tier 3,Salaried,43440,7.22,0,97.03,0,1444,690
2024-05,Personal Loan,Tier 3,Self-Employed,87518,10.75,0,101.27,0,4765,876
2024-05,Personal Loan,Tier 3,Student,14008,7.64,0,108.09,0,3732,814
2024-05,Mutual Fund,Tier 1,Salaried,55227,13.29,0,103.27,0,2793,779
2024-05,Mutual Fund,Tier 1,Self-Employed,59810,6.63,0,103.87,0,1549,732
2024-05,Mutual Fund,Tier 1,Student,40565,11.3,1,107.6,0,3886,1014
2024-05,Mutual Fund,Tier 2,Salaried,84489,13.63,1,96.3,0,1755,867
2024-05,Mutual Fund,Tier 2,Self-Employed,80467,14.98,1,90.62,0,1509,774
2024-05,Mutual Fund,Tier 2,Student,29996,10.2,1,94.68,0,1733,706
2024-05,Mutual Fund,Tier 3,Salaried,81325,6.19,1,100.32,0,4452,955
2024-05,Mutual Fund,Tier 3,Self-Employed,28296,10.11,0,104.63,0,4534,860
2024-05,Mutual Fund,Tier 3,Student,63444,8.11,0,98.94,0,3591,718
2024-05,Fixed Deposit,Tier 1,Salaried,93337,9.23,0,99.07,0,2461,661
2024-05,Fixed Deposit,Tier 1,Self-Employed,93038,12.55,1,108.27,0,3826,948
2024-05,Fixed Deposit,Tier 1,Student,54721,7.17,1,102.55,0,2458,966
2024-05,Fixed Deposit,Tier 2,Salaried,19046,15.08,1,104.71,0,4537,891
2024-05,Fixed Deposit,Tier 2,Self-Employed,40346,6.96,1,92.04,0,1278,763
2024-05,Fixed Deposit,Tier 2,Student,46787,13.57,0,91.85,0,4870,741
2024-05,Fixed Deposit,Tier 3,Salaried,24925,10.48,0,97.98,0,2259,617
2024-05,Fixed Deposit,Tier 3,Self-Employed,64471,10.73,0,95.44,0,1491,524
2024-05,Fixed Deposit,Tier 3,Student,97273,10.98,0,96.73,0,1969,633
2024-05,SIP,Tier 1,Salaried,76920,8.3,1,94.27,0,3899,859
2024-05,SIP,Tier 1,Self-Employed,40844,11.24,1,91.19,0,4947,924
2024-05,SIP,Tier 1,Student,10493,13.77,1,107.1,0,2545,854
2024-05,SIP,Tier 2,Salaried,92681,6.41,0,92.05,0,2568,663
2024-05,SIP,Tier 2,Self-Employed,38900,13.08,0,99.43,0,4659,761
2024-05,SIP,Tier 2,Student,77061,7.27,0,104.12,0,2854,712
2024-05,SIP,Tier 3,Salaried,91214,14.01,0,97.17,0,2159,787
2024-05,SIP,Tier 3,Self-Employed,63380,10.81,1,107.2,0,4395,1093
2024-05,SIP,Tier 3,Student,75149,9.97,0,109.31,0,4176,867
2024-06,Credit Card,Tier 1,Salaried,79050,8.38,1,98.98,0,1761,830
2024-06,Credit Card,Tier 1,Self-Employed,60529,7.3,0,104.65,0,2660,726
2024-06,Credit Card,Tier 1,Student,93030,8.82,1,102.19,0,1846,815
2024-06,Credit Card,Tier 2,Salaried,84510,15.31,0,96.28,0,3576,821
2024-06,Credit Card,Tier 2,Self-Employed,15745,7.06,1,98.96,0,2842,773
2024-06,Credit Card,Tier 2,Student,22150,13.3,1,94.59,0,1757,710
2024-06,Credit Card,Tier 3,Salaried,78684,10.43,1,101.22,0,1409,811
2024-06,Credit Card,Tier 3,Self-Employed,86764,15.13,1,93.82,0,1253,838
2024-06,Credit Card,Tier 3,Student,50768,8.48,1,109.77,0,2421,915
2024-06,Personal Loan,Tier 1,Salaried,98810,14.01,0,109.25,0,1312,750
2024-06,Personal Loan,Tier 1,Self-Employed,55913,13.7,1,92.51,0,1949,785
2024-06,Personal Loan,Tier 1,Student,18656,10.83,1,95.61,0,1166,619
2024-06,Personal Loan,Tier 2,Salaried,87711,11.95,1,95.8,0,4444,929
2024-06,Personal Loan,Tier 2,Self-Employed,90522,15.85,1,95.67,0,4039,967
2024-06,Personal Loan,Tier 2,Student,67772,8.62,0,107.35,0,4378,881
2024-06,Personal Loan,Tier 3,Salaried,98267,12.09,0,99.51,0,2203,726
2024-06,Personal Loan,Tier 3,Self-Employed,40531,12.16,0,100.78,0,3185,711
2024-06,Personal Loan,Tier 3,Student,38393,10.03,1,97.48,0,2136,790
2024-06,Mutual Fund,Tier 1,Salaried,81033,7.14,0,108.42,0,1830,812
2024-06,Mutual Fund,Tier 1,Self-Employed,53826,12.72,1,92.06,0,4631,777
2024-06,Mutual Fund,Tier 1,Student,39362,7.81,1,107.4,0,1581,912
2024-06,Mutual Fund,Tier 2,Salaried,44157,13.83,0,99.6,0,4544,736
2024-06,Mutual Fund,Tier 2,Self-Employed,74808,15.38,1,97.26,0,3742,876
2024-06,Mutual Fund,Tier 2,Student,74829,10.36,0,102.39,0,4611,769
2024-06,Mutual Fund,Tier 3,Salaried,47145,10.86,0,103.19,0,4000,804
2024-06,Mutual Fund,Tier 3,Self-Employed,76567,7.98,0,90.81,0,4864,838
2024-06,Mutual Fund,Tier 3,Student,67014,8.95,0,91.38,0,2908,685
2024-06,Fixed Deposit,Tier 1,Salaried,93211,7.49,0,94.09,0,2980,759
2024-06,Fixed Deposit,Tier 1,Self-Employed,78475,9.65,1,92.7,0,2329,738
2024-06,Fixed Deposit,Tier 1,Student,60385,8.07,0,97.01,0,3759,794
2024-06,Fixed Deposit,Tier 2,Salaried,29871,11.77,0,103.67,0,1890,566
2024-06,Fixed Deposit,Tier 2,Self-Employed,97840,15.37,0,98.12,0,2369,727
2024-06,Fixed Deposit,Tier 2,Student,93920,7.27,0,99.35,0,2894,698
2024-06,Fixed Deposit,Tier 3,Salaried,38287,7.74,1,108.53,0,1412,754
2024-06,Fixed Deposit,Tier 3,Self-Employed,34976,9.67,1,101.26,0,4449,817
2024-06,Fixed Deposit,Tier 3,Student,59044,13.33,1,106.09,0,1545,745
2024-06,SIP,Tier 1,Salaried,43038,9.5,0,101.63,0,1058,585
2024-06,SIP,Tier 1,Self-Employed,38757,10.23,1,94.06,0,1148,644
2024-06,SIP,Tier 1,Student,59272,9.24,1,91.94,0,1799,683
2024-06,SIP,Tier 2,Salaried,53066,15.09,1,102.58,0,3833,878
2024-06,SIP,Tier 2,Self-Employed,34561,12.77,1,104.61,0,2341,771
2024-06,SIP,Tier 2,Student,20638,12.69,0,103.36,0,4970,849
2024-06,SIP,Tier 3,Salaried,35378,13.98,1,106.06,0,2757,766
2024-06,SIP,Tier 3,Self-Employed,74377,12.23,0,109.92,0,3863,946
2024-06,SIP,Tier 3,Student,59063,7.3,1,105.87,0,3615,996
2024-07,Credit Card,Tier 1,Salaried,81838,10.76,1,90.44,0,3667,937
2024-07,Credit Card,Tier 1,Self-Employed,47449,12.57,1,99.6,0,2256,760
2024-07,Credit Card,Tier 1,Student,46723,9.42,1,99.9,0,2052,789
2024-07,Credit Card,Tier 2,Salaried,68031,7.64,1,98.45,0,3696,913
2024-07,Credit Card,Tier 2,Self-Employed,33457,9.36,0,90.5,0,4090,662
2024-07,Credit Card,Tier 2,Student,25858,14.47,1,108.07,0,2833,763
2024-07,Credit Card,Tier 3,Salaried,38555,11.1,1,98.74,0,1675,733
2024-07,Credit Card,Tier 3,Self-Employed,34151,7.89,0,106.73,0,3914,815
2024-07,Credit Card,Tier 3,Student,70071,12.98,1,106.57,0,2894,940
2024-07,Personal Loan,Tier 1,Salaried,18328,11.14,1,94.3,0,1971,572
2024-07,Personal Loan,Tier 1,Self-Employed,27045,7.79,0,105.17,0,4698,895
2024-07,Personal Loan,Tier 1,Student,34918,10.77,1,102.8,0,4897,983
2024-07,Personal Loan,Tier 2,Salaried,71762,9.96,0,97.63,0,1600,607
2024-07,Personal Loan,Tier 2,Self-Employed,44283,6.59,1,92.62,0,1381,623
2024-07,Personal Loan,Tier 2,Student,91991,11.44,0,91.3,0,3386,789
2024-07,Personal Loan,Tier 3,Salaried,31143,15.03,1,108.07,0,3030,830
2024-07,Personal Loan,Tier 3,Self-Employed,74068,14.03,0,101.33,0,1700,579
2024-07,Personal Loan,Tier 3,Student,84311,7.7,0,99.25,0,3104,783
2024-07,Mutual Fund,Tier 1,Salaried,92735,11.54,0,90.53,0,1729,635
2024-07,Mutual Fund,Tier 1,Self-Employed,92336,13.53,0,104.62,0,3631,814
2024-07,Mutual Fund,Tier 1,Student,30897,12.47,1,109.25,0,4187,923
2024-07,Mutual Fund,Tier 2,Salaried,91481,11.48,1,106.67,0,3962,980
2024-07,Mutual Fund,Tier 2,Self-Employed,34756,10.7,0,93.17,0,2727,507
2024-07,Mutual Fund,Tier 2,Student,31976,9.62,1,99.07,0,3260,850
2024-07,Mutual Fund,Tier 3,Salaried,75883,10.47,1,107.26,0,1582,979
2024-07,Mutual Fund,Tier 3,Self-Employed,97616,10.76,0,97.94,0,3766,807
2024-07,Mutual Fund,Tier 3,Student,44033,9.88,1,95.55,0,3967,908
2024-07,Fixed Deposit,Tier 1,Salaried,41815,9.41,0,93.41,0,3418,627
2024-07,Fixed Deposit,Tier 1,Self-Employed,86464,8.58,1,103.42,0,2627,1036
2024-07,Fixed Deposit,Tier 1,Student,56156,11.95,0,109.12,0,3924,872
2024-07,Fixed Deposit,Tier 2,Salaried,67623,15.59,1,93.51,0,4183,914
2024-07,Fixed Deposit,Tier 2,Self-Employed,41589,9.58,0,107.17,0,4774,813
2024-07,Fixed Deposit,Tier 2,Student,64708,9.17,0,101.67,0,4033,714
2024-07,Fixed Deposit,Tier 3,Salaried,74230,14.32,1,90.07,0,3612,725
2024-07,Fixed Deposit,Tier 3,Self-Employed,89830,6.02,0,98.97,0,1754,669
2024-07,Fixed Deposit,Tier 3,Student,57650,10.52,1,109.1,0,3046,862
2024-07,SIP,Tier 1,Salaried,29199,7.66,0,93,0,4780,730
2024-07,SIP,Tier 1,Self-Employed,26991,15.08,1,92.61,0,1483,695
2024-07,SIP,Tier 1,Student,28298,15.86,1,107.43,0,2228,893
2024-07,SIP,Tier 2,Salaried,85783,8.66,1,109.23,0,2741,1037
2024-07,SIP,Tier 2,Self-Employed,68595,6.22,0,103.39,0,1206,661
2024-07,SIP,Tier 2,Student,15914,8.07,0,100.86,0,3281,752
2024-07,SIP,Tier 3,Salaried,66363,12.89,1,109.7,0,3223,1017
2024-07,SIP,Tier 3,Self-Employed,84176,13.86,0,107.93,0,4248,916
2024-07,SIP,Tier 3,Student,17410,10.42,0,108.24,0,4598,879
2024-08,Credit Card,Tier 1,Salaried,50761,9.82,0,94.08,0,4548,792
2024-08,Credit Card,Tier 1,Self-Employed,45367,8.7,0,102.77,0,3292,691
2024-08,Credit Card,Tier 1,Student,51190,9.09,0,95.9,0,2413,590
2024-08,Credit Card,Tier 2,Salaried,35568,6.23,1,98.87,0,4884,1013
2024-08,Credit Card,Tier 2,Self-Employed,33482,13.05,1,100.45,0,4065,805
2024-08,Credit Card,Tier 2,Student,26924,6.03,0,92.21,0,1023,410
2024-08,Credit Card,Tier 3,Salaried,27059,13.21,1,92.73,0,3759,774
